Артикул	Номенклатура.Производитель (бренд)	Номенклатура на 6 января 2026 г.	KZ РРЦ	KZ Дилер	%	ALM а 23 февраля 2026 г.	AlmRes	AlmAway	Ast	AstRes	AstAway	Alm2	Msk ст на 26 мая 2025 г.	MskRes	MskAway	Pic	URL	Status	Unnamed: 19	Unnamed: 20	Unnamed: 21	KZ РРЦ.1	KZ Дилер.1	%.1	0	AlmRes.1	AlmAway.1	Ast.1	AstRes.1	AstAway.1	Alm2.1	Msk ст на 26 мая 2025 г..1	MskRes.1	MskAway.1	Pic.1	URL.1	Status.1	Unnamed: 38	Unnamed: 39
YSL 109 0006	Yeastar	P570 Ultimate License, видеоконференции,колл-центр,сервис удалённого доступа (годовая)	1188550.0	891550.0	-24.988431281813973	0	0	0	0.0	0.0	0.0	0	0	0	0							1188550.0	891550.0	-24.988431281813973	0	0	0	0.0	0.0	0.0	0	0	0	0					
IP-АТС серии PSE						0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-EP-O-1024SC	Yeastar	PSE Enterprise Plan 1024SC (бессрочная, включено 3 года поддержки)																																					
PSE-EP-1024SC	Yeastar	PSE Enterprise Plan 1024SC (годовая)	25208150.0	18906250.0	-24.99945454148758	0	0	0	0.0	0.0	0.0	0	0	0	0							25208150.0	18906250.0	-24.99945454148758	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-EP-O-128SC	Yeastar	PSE Enterprise Plan 128SC (бессрочная, включено 3 года поддержки)																																					
PSE-EP-128SC	Yeastar	PSE Enterprise Plan 128SC (годовая)	4001800.0	3001350.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0							4001800.0	3001350.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-EP-16SC	Yeastar	PSE Enterprise Plan 16SC (годовая)	479600.0	359700.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0							479600.0	359700.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-EP-O-192SC	Yeastar	PSE Enterprise Plan 192SC (бессрочная, включено 3 года поддержки)																																					
PSE-EP-192SC	Yeastar	PSE Enterprise Plan 192SC (годовая)	6002700.0	4502300.0	-24.99541872823896	0	0	0	0.0	0.0	0.0	0	0	0	0							6002700.0	4502300.0	-24.99541872823896	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-EP-24SC	Yeastar	PSE Enterprise Plan 24SC (годовая)	709500.0	532400.0	-24.961240310077514	0	0	0	0.0	0.0	0.0	0	0	0	0							709500.0	532400.0	-24.961240310077514	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-EP-O-256SC	Yeastar	PSE Enterprise Plan 256SC (бессрочная, включено 3 года поддержки)																																					
PSE-EP-256SC	Yeastar	PSE Enterprise Plan 256SC (годовая)	8003600.0	6002700.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0							8003600.0	6002700.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-EP-O-32SC	Yeastar	PSE Enterprise Plan 32SC (бессрочная, включено 3 года поддержки)																																					
PSE-EP-32SC	Yeastar	PSE Enterprise Plan 32SC (годовая)	906400.0	679800.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0							906400.0	679800.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-EP-O-48SC	Yeastar	PSE Enterprise Plan 48SC (бессрочная, включено 3 года поддержки)																																					
PSE-EP-48SC	Yeastar	PSE Enterprise Plan 48SC (годовая)	1418450.0	1064250.0	-24.970918960837537	0	0	0	0.0	0.0	0.0	0	0	0	0							1418450.0	1064250.0	-24.970918960837537	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-EP-4SC	Yeastar	PSE Enterprise Plan 4SC (годовая)	143550.0	107800.0	-24.904214559386972	0	0	0	0.0	0.0	0.0	0	0	0	0							143550.0	107800.0	-24.904214559386972	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-EP-O-512SC	Yeastar	PSE Enterprise Plan 512SC (бессрочная, включено 3 года поддержки)																																					
PSE-EP-512SC	Yeastar	PSE Enterprise Plan 512SC (годовая)	13612500.0	10209650.0	-24.997979797979795	0	0	0	0.0	0.0	0.0	0	0	0	0							13612500.0	10209650.0	-24.997979797979795	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-EP-O-64SC	Yeastar	PSE Enterprise Plan 64SC (бессрочная, включено 3 года поддержки)																																					
PSE-EP-64SC	Yeastar	PSE Enterprise Plan 64SC (годовая)	1890900.0	1418450.0	-24.985456660849337	0	0	0	0.0	0.0	0.0	0	0	0	0							1890900.0	1418450.0	-24.985456660849337	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-EP-8SC	Yeastar	PSE Enterprise Plan 8SC (годовая)	209000.0	156750.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0							209000.0	156750.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-EP-O-96SC	Yeastar	PSE Enterprise Plan 96SC (бессрочная, включено 3 года поддержки)																																					
PSE-EP-96SC	Yeastar	PSE Enterprise Plan 96SC (годовая)	3001900.0	2251700.0	-24.990839135214358	0	0	0	0.0	0.0	0.0	0	0	0	0							3001900.0	2251700.0	-24.990839135214358	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-Out Bound Call Center	Yeastar	PSE Out Bound Call Center (годовая)	122100.0	91850.0	-24.77477477477477	0	0	0	0.0	0.0	0.0	0	0	0	0							122100.0	91850.0	-24.77477477477477	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-PMS-4SC	Yeastar	PSE PMS Integration 4SC (бессрочная)	57290.0			0	0	0	0.0	0.0	0.0	0	0	0	0							57200.0	42900.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-UP-O-1024SC	Yeastar	PSE Ultimate Plan 1024SC (бессрочная, включено 3 года поддержки)																																					
PSE-UP-1024SC	Yeastar	PSE Ultimate Plan 1024SC (годовая)	30250000.0	22687500.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0							30250000.0	22687500.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-UP-O-128SC	Yeastar	PSE Ultimate Plan 128SC (бессрочная, включено 3 года поддержки)																																					
PSE-UP-128SC	Yeastar	PSE Ultimate Plan 128SC (годовая)	4802600.0	3601950.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0							4802600.0	3601950.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-UP-16SC	Yeastar	PSE Ultimate Plan 16SC (годовая)	596200.0	447150.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0							596200.0	447150.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-UP-O-192SC	Yeastar	PSE Ultimate Plan 192SC (бессрочная, включено 3 года поддержки)																																					
PSE-UP-192SC	Yeastar	PSE Ultimate Plan 192SC (годовая)	7203900.0	5403200.0	-24.996182623301266	0	0	0	0.0	0.0	0.0	0	0	0	0							7203900.0	5403200.0	-24.996182623301266	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-UP-24SC	Yeastar	PSE Ultimate Plan 24SC (годовая)	886600.0	664950.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0							886600.0	664950.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-UP-O-256SC	Yeastar	PSE Ultimate Plan 256SC (бессрочная, включено 3 года поддержки)																																					
PSE-UP-256SC	Yeastar	PSE Ultimate Plan 256SC (годовая)	9604650.0	7203900.0	-24.995705205291188	0	0	0	0.0	0.0	0.0	0	0	0	0							9604650.0	7203900.0	-24.995705205291188	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-UP-O-32SC	Yeastar	PSE Ultimate Plan 32SC (бессрочная, включено 3 года поддержки)																																					
PSE-UP-32SC	Yeastar	PSE Ultimate Plan 32SC (годовая)	1133000.0	849750.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0							1133000.0	849750.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-UP-O-48SC	Yeastar	PSE Ultimate Plan 48SC (бессрочная, включено 3 года поддержки)																																					
PSE-UP-48SC	Yeastar	PSE Ultimate Plan 48SC (годовая)	1772650.0	1329900.0	-24.976729754886748	0	0	0	0.0	0.0	0.0	0	0	0	0							1772650.0	1329900.0	-24.976729754886748	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-UP-4SC	Yeastar	PSE Ultimate Plan 4SC (годовая)	179850.0	135300.0	-24.77064220183486	0	0	0	0.0	0.0	0.0	0	0	0	0							179850.0	135300.0	-24.77064220183486	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-UP-O-512SC	Yeastar	PSE Ultimate Plan 512SC (бессрочная, включено 3 года поддержки)																																					
PSE-UP-512SC	Yeastar	PSE Ultimate Plan 512SC (годовая)	16335550.0	12251800.0	-24.999158277499077	0	0	0	0.0	0.0	0.0	0	0	0	0							16335550.0	12251800.0	-24.999158277499077	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-UP-O-64SC	Yeastar	PSE Ultimate Plan 64SC (бессрочная, включено 3 года поддержки)																																					
PSE-UP-64SC	Yeastar	PSE Ultimate Plan 64SC (годовая)	2363350.0	1772650.0	-24.994181987433095	0	0	0	0.0	0.0	0.0	0	0	0	0							2363350.0	1772650.0	-24.994181987433095	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-UP-8SC	Yeastar	PSE Ultimate Plan 8SC (годовая)	261800.0	196350.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0							261800.0	196350.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-UP-O-96SC	Yeastar	PSE Ultimate Plan 96SC (бессрочная, включено 3 года поддержки)																																					
PSE-UP-96SC	Yeastar	PSE Ultimate Plan 96SC (годовая)	3601400.0	2701050.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0							3601400.0	2701050.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0					
PSE-White Label	Yeastar	PSE White Label (годовая)	1201200.0	900900.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0							1201200.0	900900.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0					
IP-АТС серии S						0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
S20	Yeastar	S20, 20 абонентов и 10 вызовов, поддержка FXO, FXS, GSM, BRI	276100.0	207350.0	-24.900398406374507	5	0	0	2.0	0.0	0.0	0	10	15	50+	http://ipmatika.ru/upload/iblock/05b/s20_1.jpg	https://www.ipmatika.kz/products/s-series/yeastar-s20/					276100.0	207350.0	-24.900398406374507	5	0	0	2.0	0.0	0.0	0	10	15	50+	http://ipmatika.ru/upload/iblock/05b/s20_1.jpg	https://www.ipmatika.kz/products/s-series/yeastar-s20/			
S412	Yeastar	S412, 8 FXS и 2 FXO, поддержка FXO, FXS, GSM, BRI, LTE	427350.0			0	0	0	0.0	0.0	0.0	0	1	3	10	http://ipmatika.ru/upload/iblock/ab8/right.jpg	https://www.ipmatika.kz/products/ip-ats-yeastar-serii-s/yeastar-s412/					427350.0			0	0	0	0.0	0.0	0.0	0	1	3	10	http://ipmatika.ru/upload/iblock/ab8/right.jpg	https://www.ipmatika.kz/products/ip-ats-yeastar-serii-s/yeastar-s412/			
S50	Yeastar	S50, 50 абонентов и 25 вызовов, поддержка FXO, FXS, GSM, BRI	520850.0	391050.0	-24.920802534318895	8	0	0	0.0	1.0	0.0	0	0	3	50	http://ipmatika.ru/upload/iblock/1a4/s50_1.jpg	https://ipmatika.kz/products/ip-ats-yeastar-serii-s/yeastar-s50/					520850.0	391050.0	-24.920802534318895	8	0	0	0.0	1.0	0.0	0	0	3	50	http://ipmatika.ru/upload/iblock/1a4/s50_1.jpg	https://ipmatika.kz/products/ip-ats-yeastar-serii-s/yeastar-s50/			
Linkus Cloud Service						0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
YSL 108 0013	Yeastar	Приложение Linkus Cloud Service Pro для АТС Yeastar S100	323950.0	243100.0	-24.95755517826825	0	0	0	0.0	0.0	0.0	0	0	0	0							323950.0	243100.0	-24.95755517826825	0	0	0	0.0	0.0	0.0	0	0	0	0					
YSL 108 0011	Yeastar	Приложение Linkus Cloud Service Pro для АТС Yeastar S20	122100.0	91850.0	-24.77477477477477	0	0	0	0.0	0.0	0.0	0	0	0	0							122100.0	91850.0	-24.77477477477477	0	0	0	0.0	0.0	0.0	0	0	0	0					
YSL 108 0014	Yeastar	Приложение Linkus Cloud Service Pro для АТС Yeastar S300	540100.0	405350.0	-24.949083503054993	0	0	0	0.0	0.0	0.0	0	0	0	0							540100.0	405350.0	-24.949083503054993	0	0	0	0.0	0.0	0.0	0	0	0	0					
YSL 108 0015	Yeastar	Приложение Linkus Cloud Service Pro для АТС Yeastar S412	122100.0	91850.0	-24.77477477477477	0	0	0	0.0	0.0	0.0	0	0	0	0							122100.0	91850.0	-24.77477477477477	0	0	0	0.0	0.0	0.0	0	0	0	0					
YSL 108 0012	Yeastar	Приложение Linkus Cloud Service Pro для АТС Yeastar S50	215600.0	161700.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0							215600.0	161700.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0					
YSL 108 0003	Yeastar	Приложение Linkus Cloud Service для АТС Yeastar S100	287650.0	216150.0	-24.856596558317406	0	0	0	0.0	0.0	0.0	0	0	0	0							287650.0	216150.0	-24.856596558317406	0	0	0	0.0	0.0	0.0	0	0	0	0					
YSL 108 0001	Yeastar	Приложение Linkus Cloud Service для АТС Yeastar S20	92950.0	69850.0	-24.852071005917153	0	0	0	0.0	0.0	0.0	0	0	0	0							92950.0	69850.0	-24.852071005917153	0	0	0	0.0	0.0	0.0	0	0	0	0					
YSL 108 0004	Yeastar	Приложение Linkus Cloud Service для АТС Yeastar S300	503800.0	377850.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0							503800.0	377850.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0					
YSL 108 0005	Yeastar	Приложение Linkus Cloud Service для АТС Yeastar S412	92950.0	69850.0	-24.852071005917153	0	0	0	0.0	0.0	0.0	0	0	0	0							92950.0	69850.0	-24.852071005917153	0	0	0	0.0	0.0	0.0	0	0	0	0					
YSL 108 0002	Yeastar	Приложение Linkus Cloud Service для АТС Yeastar S50	165000.0	123750.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0							165000.0	123750.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	0					
Remote Management						0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
YSL 107 0003	Yeastar	Yeastar Remote Management Authorized (на 10 подключений)				0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
YSL 107 0007	Yeastar	Yeastar Remote Management Gold (на 10 подключений)				0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
YSL 107 0009	Yeastar	Yeastar Remote Management Platinum (10 подключений)				0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
YSL 107 0008	Yeastar	Yeastar Remote Management Silver (на 10 подключений)				0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
YSL 107 0002	Yeastar	Yeastar Remote Management на 1 дополнительное подключение	30770.0	23080.0	-24.991875203119918	0	0	0	0.0	0.0	0.0	0	0	0	0							30770.0	23080.0	-24.991875203119918	0	0	0	0.0	0.0	0.0	0	0	0	0					
RoIP-шлюзы			0.0	0.0		0	0	0	0.0	0.0	0.0	0	0	0	0							0.0	0.0		0	0	0	0.0	0.0	0.0	0	0	0	0					
LW712	Fanvil	RoIP-шлюз Linkvil W712	319940.0	255949.65	-20.000734512721138	0	0	0	0.0	0.0	0.0	0	7	0	0		https://ipmatika.kz/products/roip-shlyuzy/W712/					319940.0	255949.65	-20.000734512721138	0	0	0	0.0	0.0	0.0	0	7	0	0		https://ipmatika.kz/products/roip-shlyuzy/W712/			
VoIP-шлюзы FXS/FXO			0.0	0.0		0	0	0	0.0	0.0	0.0	0	0	0	0							0.0	0.0		0	0	0	0.0	0.0	0.0	0	0	0	0					
IGW12000	IPMATIKA	IGW12000, 120*FXS	1151700.0	908600.0	-21.10792741165234	0	0	0	0.0	0.0	0.0	0	0	2	0		https://ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw12000/					1151700.0	908600.0	-21.10792741165234	0	0	0	0.0	0.0	0.0	0	0	2	0		https://ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw12000/			
IGW14400	IPMATIKA	IGW14400, 144*FXS	1345300.0	1068650.0	-20.56418642681929	0	0	0	0.0	0.0	0.0	0	0	2	10		https://ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw14400/					1345300.0	1068650.0	-20.56418642681929	0	0	0	0.0	0.0	0.0	0	0	2	10		https://ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw14400/			
IGW1600	IPMATIKA	IGW1600, 16*FXS	233750.0	160600.0	-31.294117647058826	0	0	0	0.0	0.0	0.0	0	11	0	10		https://www.ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw1600/					233750.0	160600.0	-31.294117647058826	0	0	0	0.0	0.0	0.0	0	11	0	10		https://www.ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw1600/			
IGW1610	IPMATIKA	IGW1610, 16*FXO	373450.0	213950.0	-42.70986745213549	0	0	0	0.0	0.0	0.0	0	8	7	0		https://www.ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw1610/					373450.0	213950.0	-42.70986745213549	0	0	0	0.0	0.0	0.0	0	8	7	0		https://www.ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw1610/			
IGW2400	IPMATIKA	IGW2400, 24*FXS	287650.0	219450.0	-23.7093690248566	0	0	0	0.0	0.0	0.0	0	14	0	10		https://www.ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw2400/					287650.0	219450.0	-23.7093690248566	0	0	0	0.0	0.0	0.0	0	14	0	10		https://www.ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw2400/			
IGW3200	IPMATIKA	IGW3200, 32*FXS	347050.0	256850.0	-25.990491283676704	0	0	0	0.0	0.0	0.0	0	3	2	0		https://www.ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw3200/					347050.0	256850.0	-25.990491283676704	0	0	0	0.0	0.0	0.0	0	3	2	0		https://www.ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw3200/			
IGW3210	IPMATIKA	IGW3210, 32*FXO	633600.0	363550.0	-42.62152777777778	0	0	0	0.0	0.0	0.0	0	0	0	0		https://www.ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw3210/					633600.0	363550.0	-42.62152777777778	0	0	0	0.0	0.0	0.0	0	0	0	0		https://www.ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw3210/			
IGW400	IPMATIKA	IGW400, 4*FXS	66000.0	54450.0	-17.5	3	0	0	0.0	0.0	0.0	0	34	0	0		https://www.ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw400/					66000.0	54450.0	-17.5	3	0	0	0.0	0.0	0.0	0	34	0	0		https://www.ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw400/			
IGW410	IPMATIKA	IGW410, 4*FXO	106150.0	80300.0	-24.352331606217618	0	0	0	0.0	0.0	0.0	0	30	0	0		https://www.ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw410/					106150.0	80300.0	-24.352331606217618	0	0	0	0.0	0.0	0.0	0	30	0	0		https://www.ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw410/			
IGW4800	IPMATIKA	IGW4800, 48*FXS	504900.0	427900.0	-15.250544662309366	0	0	0	0.0	0.0	0.0	0	3	0	4		https://ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw4800/					504900.0	427900.0	-15.250544662309366	0	0	0	0.0	0.0	0.0	0	3	0	4		https://ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw4800/			
IGW7200	IPMATIKA	IGW7200, 72*FXS	727100.0	587950.0	-19.137670196671706	0	0	0	0.0	0.0	0.0	0	2	0	2		https://ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw7200/					727100.0	587950.0	-19.137670196671706	0	0	0	0.0	0.0	0.0	0	2	0	2		https://ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw7200/			
IGW800	IPMATIKA	IGW800, 8*FXS	110000.0	78100.0	-29.0	1	0	0	0.0	0.0	0.0	0	0	0	0		https://www.ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw800/					110000.0	78100.0	-29.0	1	0	0	0.0	0.0	0.0	0	0	0	0		https://www.ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw800/			
IGW810	IPMATIKA	IGW810, 8*FXO	176000.0	112200.0	-36.25	0	0	0	0.0	0.0	0.0	0	10	1	10		https://www.ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw810/					176000.0	112200.0	-36.25	0	0	0	0.0	0.0	0.0	0	10	1	10		https://www.ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw810/			
IGW9600	IPMATIKA	IGW9600, 96*FXS	945450.0	748000.0	-20.884235020360677	0	0	0	0.0	0.0	0.0	0	0	4	0		https://ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw9600/					945450.0	748000.0	-20.884235020360677	0	0	0	0.0	0.0	0.0	0	0	4	0		https://ipmatika.kz/products/voip-fxs-fxo/ipmatika-igw9600/			
TA100	Yeastar	TA100, 1*FXS	22000.0	18150.0	-17.5	12	0	0	1.0	0.0	0.0	0	1	0	50+	http://ipmatika.ru/upload/iblock/71f/TA100-FXS.png	https://ipmatika.kz/products/voip-fxs-fxo/yeastar-ta100/					22000.0	18150.0	-17.5	12	0	0	1.0	0.0	0.0	0	1	0	50+	http://ipmatika.ru/upload/iblock/71f/TA100-FXS.png	https://ipmatika.kz/products/voip-fxs-fxo/yeastar-ta100/			
TA1600	Yeastar	TA1600, 16*FXS	304440.0	239430.0	-21.35396137169886	4	0	0	0.0	0.0	0.0	0	41	5	0	http://ipmatika.ru/upload/iblock/e77/TA1600-front.png	https://ipmatika.kz/products/voip-fxs-fxo/yeastar-ta1600/					304440.0	239430.0	-21.35396137169886	4	0	0	0.0	0.0	0.0	0	41	5	0	http://ipmatika.ru/upload/iblock/e77/TA1600-front.png	https://ipmatika.kz/products/voip-fxs-fxo/yeastar-ta1600/			
TA1610	Yeastar	TA1610, 16*FXO	489500.0	385030.0	-21.342185903983662	5	0	0	0.0	0.0	0.0	0	4	1	10	http://ipmatika.ru/upload/iblock/121/TA1610-front.png	https://ipmatika.kz/products/voip-fxs-fxo/yeastar-ta1610/					489500.0	385030.0	-21.342185903983662	5	0	0	0.0	0.0	0.0	0	4	1	10	http://ipmatika.ru/upload/iblock/121/TA1610-front.png	https://ipmatika.kz/products/voip-fxs-fxo/yeastar-ta1610/			
TA200	Yeastar	TA200, 2*FXS	32090.0	25560.0	-20.34901838578996	33	0	0	1.0	0.0	0.0	0	1	1	50+	http://ipmatika.ru/upload/iblock/ef8/TA200-FXS.png	https://ipmatika.kz/products/voip-fxs-fxo/yeastar-ta200/					32090.0	25560.0	-20.34901838578996	33	0	0	1.0	0.0	0.0	0	1	1	50+	http://ipmatika.ru/upload/iblock/ef8/TA200-FXS.png	https://ipmatika.kz/products/voip-fxs-fxo/yeastar-ta200/			
TA2400	Yeastar	TA2400, 24*FXS	378740.0	296590.0	-21.69034165918572	7	0	0	0.0	0.0	0.0	0	18	0	20	http://ipmatika.ru/upload/iblock/b2a/TA2400-front.png	https://ipmatika.kz/products/voip-fxs-fxo/yeastar-ta2400/					378740.0	296590.0	-21.69034165918572	7	0	0	0.0	0.0	0.0	0	18	0	20	http://ipmatika.ru/upload/iblock/b2a/TA2400-front.png	https://ipmatika.kz/products/voip-fxs-fxo/yeastar-ta2400/			
TA3200	Yeastar	TA3200, 32*FXS	453730.0	355910.0	-21.559076984109495	4	0	0	0.0	0.0	0.0	0	1	4	24	http://ipmatika.ru/upload/iblock/bb0/TA3200-front-rev-removebg-preview.png	https://ipmatika.kz/products/voip-fxs-fxo/yeastar-ta3200/					453730.0	355910.0	-21.559076984109495	4	0	0	0.0	0.0	0.0	0	1	4	24	http://ipmatika.ru/upload/iblock/bb0/TA3200-front-rev-removebg-preview.png	https://ipmatika.kz/products/voip-fxs-fxo/yeastar-ta3200/			
TA400	Yeastar	TA400, 4*FXS	73860.0	60390.0	-18.237205523964263	10	0	0	2.0	1.0	0.0	0	31	0	20	http://ipmatika.ru/upload/iblock/7e1/TA400-8.png	https://ipmatika.kz/products/voip-fxs-fxo/yeastar-ta400/					73860.0	60390.0	-18.237205523964263	10	0	0	2.0	1.0	0.0	0	31	0	20	http://ipmatika.ru/upload/iblock/7e1/TA400-8.png	https://ipmatika.kz/products/voip-fxs-fxo/yeastar-ta400/			
TA410	Yeastar	TA410, 4*FXO	134570.0	105690.0	-21.46094969161031	11	0	0	2.0	0.0	0.0	0	15	1	20	http://ipmatika.ru/upload/iblock/74e/TA410-7.png	https://ipmatika.kz/products/voip-fxs-fxo/yeastar-ta410/					134570.0	105690.0	-21.46094969161031	11	0	0	2.0	0.0	0.0	0	15	1	20	http://ipmatika.ru/upload/iblock/74e/TA410-7.png	https://ipmatika.kz/products/voip-fxs-fxo/yeastar-ta410/			
TA800	Yeastar	TA800, 8*FXS	122900.0	101380.0	-17.510170870626524	5	0	0	1.0	0.0	0.0	0	34	0	50	http://ipmatika.ru/upload/iblock/2e6/TA800-8.png	https://ipmatika.kz/products/voip-fxs-fxo/yeastar-ta800/					122900.0	101380.0	-17.510170870626524	5	0	0	1.0	0.0	0.0	0	34	0	50	http://ipmatika.ru/upload/iblock/2e6/TA800-8.png	https://ipmatika.kz/products/voip-fxs-fxo/yeastar-ta800/			
TA810	Yeastar	TA810, 8*FXO	230560.0	181190.0	-21.41308119361554	7	0	0	0.0	1.0	0.0	0	13	0	20	http://ipmatika.ru/upload/iblock/736/TA810-7.png	https://ipmatika.kz/products/voip-fxs-fxo/yeastar-ta810/					230560.0	181190.0	-21.41308119361554	7	0	0	0.0	1.0	0.0	0	13	0	20	http://ipmatika.ru/upload/iblock/736/TA810-7.png	https://ipmatika.kz/products/voip-fxs-fxo/yeastar-ta810/			
